comment_id,post_id,sentiment,sentiment_score
c_158800076436613691,adVyRWD,neutral,0
c_158800076676979604,aD4RMPK,negative,-1
c_158800076738782729,a0NvWRv,positive,1
c_158800076942593407,aQd6B3K,neutral,0
c_158800078589556594,a6KreZL,neutral,0
c_158800078876569185,awBN9qB,negative,-1
c_158800079274053081,aqn4V7L,neutral,0
c_158800080834839884,aEPdje9,negative,-1
c_158800081014258412,a43pxX1,positive,1
c_158800082894645689,a7Wv89m,positive,1
c_158800083073387738,agArp9q,positive,1
c_158800083560628195,apGKXq5,positive,1
c_158800083937551554,aD4RPy7,negative,-1
c_158800085320548403,aGdK66X,negative,-1
c_158800086067812471,a43pr7Q,positive,1
c_158800086232333182,a0NvDLn,negative,-1
c_158800086357778418,a43pmDQ,negative,-1
c_158800086388214017,apGKXq5,neutral,0
c_158800087719336241,aBm9jpA,neutral,0
c_158800087872696711,aeDKqDp,negative,-1
c_158800088892933053,aP76zwg,neutral,0
c_158800088951623487,aeDKqrB,neutral,0
c_158800089104569698,amvqKwd,positive,1
c_158800089769732028,ax9EQDn,negative,-1
c_158800090662268325,apGKdvM,negative,-1
c_158800091004428972,a9njNpW,neutral,0
c_158800092371139155,awBN9qB,positive,1
c_158800092479107253,aWxBPR3,negative,-1
c_158800093032452134,apGKn2p,negative,-1
c_158800093204575682,abG3oXp,neutral,0
c_158800093852427200,aZyqomQ,neutral,0
c_158800094775962355,aqn4BvM,negative,-1
c_158800094799135397,a2WEArZ,negative,-1
c_158800095642399577,aBm9jpA,negative,-1
c_158800096517714051,aGdKoEz,neutral,0
c_158800097140646435,agAr6p6,neutral,0
c_158800097560728587,aBm9b72,neutral,0
c_158800098256984550,aBm9jpA,positive,1
c_158800098318889285,aVwj9Xy,positive,1
c_158800098606784144,aeDKyZq,positive,1
c_158800099069729222,aVwjK8w,neutral,0
c_158800099325628282,avz2Bpq,neutral,0
c_158800099598098042,azm7vMm,neutral,0
c_158800099895435390,aZyqKPW,negative,-1
c_158800100170109150,arV1DKd,neutral,0
c_158800100221273108,apGKXq5,neutral,0
c_158800101624373816,aeDKdBj,neutral,0
c_158800101728214962,awBN9qB,positive,1
c_158800102794792081,a3wvz51,neutral,0
c_158800102973756945,aVwj9Xy,neutral,0
c_158800103083922768,azm7vEN,neutral,0
c_158800103396167796,a9nj4oL,negative,-1
c_158800104909879285,avz24Vn,neutral,0
c_158800106200302314,aEPdNN9,neutral,0
c_158800107880601490,aZyqKPW,neutral,0
c_158800108411475612,avz2B0q,neutral,0
c_158800108908203416,a0NvDLn,neutral,0
c_158800109448855285,aeDKyQb,neutral,0
c_158800109505775413,aEPdje9,negative,-1
c_158800110216977289,aLw6bev,neutral,0
c_158800110966474457,a2WEGDe,positive,1
c_158800111284829445,avz24Vn,negative,-1
c_158800111515699744,a2WEmVO,neutral,0
c_158800111896685258,aoPmGEX,neutral,0
c_158800111920961218,abG3Lrv,negative,-1
c_158800111956048084,aBm9bRZ,positive,1
c_158800112778523680,aoPmGwm,neutral,0
c_158800113086888669,aD4Rq97,positive,1
c_158800113253959114,aqn4V7L,neutral,0
c_158800113489677819,a3wvpD1,positive,1
c_158800114083182621,amvqOzv,neutral,0
c_158800114975343834,aoPmqen,negative,-1
c_158800115066085176,aVwj9Qy,positive,1
c_158800115217144800,apGKXq5,negative,-1
c_158800115594366537,arV1DKd,positive,1
c_158800116232318801,a8GdVz6,neutral,0
c_158800116322719926,aj9QLGx,negative,-1
c_158800116539321474,amvqKn4,neutral,0
c_158800117254405196,aoPmGEX,positive,1
c_158800117503644687,agAr666,negative,-1
c_158800117869297537,aLw6pR5,neutral,0
c_158800119026084632,ayeEV0r,positive,1
c_158800120001295609,aWxBd5x,neutral,0
c_158800122118059349,a2WEjB9,neutral,0
c_158800122813489384,avz24Vn,negative,-1
c_158800124519039065,aj9Qj6x,neutral,0
c_158800124823946257,aD4RN7G,neutral,0
c_158800124944176612,aQd6Kpd,negative,-1
c_158800125099684226,aQd6B3K,neutral,0
c_158800125540906890,abG3ddO,neutral,0
c_158800125706278792,avz2BjM,positive,1
c_158800126416032440,aeDKqrB,negative,-1
c_158800126659943609,aVwj2bv,negative,-1
c_158800126950067248,aNgmGK3,positive,1
c_158800127624609338,azm7vEN,neutral,0
c_158800129547289765,azm7vEN,neutral,0
c_158800129998424053,apGKXq5,neutral,0
c_158800130078978922,apGKXq5,neutral,0
c_158800130249462726,aBm9jeO,neutral,0
c_158800130623629203,aK74n9W,neutral,0
c_158800130673081935,a7Wvmeb,negative,-1
c_158800131135368875,adVy2mN,negative,-1
c_158800132270233913,a5Wp9xy,negative,-1
c_158800132325864473,abG3Lrv,positive,1
c_158800133948541643,aj9QG7w,neutral,0
c_158800134027424362,aD4RNDK,negative,-1
c_158800136198798387,a2WEjB9,negative,-1
c_158800136722185278,amvqKA2,positive,1
c_158800137115198644,a7WvPnm,negative,-1
c_158800138266325786,aBm9bRZ,neutral,0
c_158800139059226429,amvqn9X,neutral,0
c_158800140703199951,aBm9bE1,neutral,0
c_158800140842483629,a2WEVYe,positive,1
c_158800141436667513,a9nj4Pj,negative,-1
c_158800142095593076,aQd6Kpd,positive,1
c_158800142526952962,a8Gdnee,positive,1
c_158800142571046784,a6Kr4WA,neutral,0
c_158800142754605509,arV1rgB,negative,-1
c_158800142848272279,a3wvz51,negative,-1
c_158800146012588862,aeDKE0b,negative,-1
c_158800146685239458,arV1ddB,positive,1
c_158800146773995592,aWxBP66,neutral,0
c_158800147509066357,agArp9q,neutral,0
c_158800149557549132,abG3oXp,positive,1
c_158800150173058277,aBm9jpA,negative,-1
c_158800150233334445,aYyjnMV,negative,-1
c_158800151635939407,aEPdbzN,neutral,0
c_158800151667412083,aMxeqgG,positive,1
c_158800152506016568,aXgZ28b,neutral,0
c_158800152588637668,aBm9jZZ,positive,1
c_158800152884155372,aGdK646,negative,-1
c_158800153013628116,abG3m1B,neutral,0
c_158800153020055613,a6Krxdq,neutral,0
c_158800153343669920,a3wvz51,negative,-1
c_158800153544457323,apGKV3M,positive,1
c_158800154306312665,aEPdbzN,neutral,0
c_158800154537969502,aj9Qj6x,neutral,0
c_158800156696582375,aGdK66X,neutral,0
c_158800156898843359,ax9EQDn,neutral,0
c_158800157888802689,a3wvz51,negative,-1
c_158800158110232785,aGdKNZZ,neutral,0
c_158800158415472537,aXgZzXD,neutral,0
c_158800158593965115,aGdKrn6,neutral,0
c_158800159393918107,aAeB710,positive,1
c_158800160362641400,a8GdXBV,negative,-1
c_158800161114228853,aGdK66X,positive,1
c_158800161280349315,a9nj4Pj,positive,1
c_158800162024959663,aBm9jpA,negative,-1
c_158800162294314757,aeDKE0b,neutral,0
c_158800163224464640,aj9QdR8,neutral,0
c_158800163527049908,a8GdQ3e,neutral,0
c_158800163552951347,aXgZdwD,neutral,0
c_158800163566189352,aO7oAXN,neutral,0
c_158800163597779458,ax9EeMp,neutral,0
c_158800163934106971,a7Wvmeb,negative,-1
c_158800163987521681,avz2mV5,positive,1
c_158800164406481055,avz2XoE,neutral,0
c_158800165789729958,a3wvz51,neutral,0
c_158800166116573635,a5Wp9xy,positive,1
c_158800166238094187,a1Wpq8w,neutral,0
c_158800167799023323,a6Krzy8,positive,1
c_158800167901643208,a43pVZ1,positive,1
c_158800169122049209,aWxBe7q,neutral,0
c_158800169134927780,aNgmGK3,negative,-1
c_158800170001433796,a3wvzOQ,positive,1
c_158800170250628551,avz24QO,positive,1
c_158800171138933024,aBm9NMA,positive,1
c_158800171162874241,ax9EeXp,negative,-1
c_158800171489577462,arV1DKd,negative,-1
c_158800171550121973,aWxBe7q,neutral,0
c_158800173068396175,amvqKRV,neutral,0
c_158800173255525996,aXgZzXD,neutral,0
c_158800173574418251,a1WpBQP,neutral,0
c_158800174735019920,aVwj93d,positive,1
c_158800175406664661,a9nj4Pj,negative,-1
c_158800175710448987,a7Wv69L,negative,-1
c_158800175890443032,aQd6Kpd,negative,-1
c_158800176023331701,aBm9jpA,neutral,0
c_158800176094176647,aGdKr30,negative,-1
c_158800176250538348,aeDKqrB,neutral,0
c_158800176384771717,a9njVNW,neutral,0
c_158800176438086414,aAeBLbg,neutral,0
c_158800176752822121,aP76zBP,neutral,0
c_158800177031752730,awBNxO1,positive,1
c_158800177132548683,apGKXq5,positive,1
c_158800177333556090,a2WE9oY,neutral,0
c_158800177624137804,aAeB710,negative,-1
c_158800177767233763,ayeEAnb,neutral,0
c_158800177980745908,aeDKyZq,negative,-1
c_158800178618751805,aD4RML7,positive,1
c_158800178758884211,ax9EeMp,positive,1
c_158800179169359433,aP76zeG,negative,-1
c_158800179190319831,aEPdje9,positive,1
c_158800179489671482,awBNDKW,positive,1
c_158800181064804322,amvqOOV,neutral,0
c_158800181173949214,awBNDKW,positive,1
c_158800181660068490,aBm9MQ1,neutral,0
c_158800182016433772,abG3dAb,negative,-1
c_158800183927173343,aAeB710,neutral,0
c_158800184073208405,awBNDKW,neutral,0
c_158800184650843204,aP76zzB,positive,1
c_158800184722049989,aVwj9Xy,positive,1
c_158800185412208610,aBm9bMP,neutral,0
c_158800186565393795,a5Wp9xy,negative,-1
c_158800186841774420,aGdK66X,negative,-1
c_158800187461555673,adVyWRQ,neutral,0
c_158800187705653704,aWxBN3A,positive,1
c_158800187742717707,aNgmGK3,neutral,0
c_158800187913562535,a7Wv6Ez,neutral,0
c_158800187917247623,aD4Rq1B,neutral,0
c_158800188650736982,a8GdQKp,neutral,0
c_158800188755367981,aR769YG,neutral,0
c_158800189261936529,aEPdbne,negative,-1
c_158800190449992414,aBm9NKQ,negative,-1
c_158800190588824478,agArp9q,neutral,0
c_158800192401329597,aAeB710,positive,1
c_158800193462447441,aXgZzXD,neutral,0
c_158800194019817324,ax9EAGK,negative,-1
c_158800194126492596,aj9Qj6x,negative,-1
c_158800194558564588,a2WEjB9,neutral,0
c_158800194599603851,aO7oAnR,negative,-1
c_158800194743743862,aBm9NKQ,neutral,0
c_158800195415396060,aVwjB3v,neutral,0
c_158800195581224350,aWxBAmZ,neutral,0
c_158800196737091032,abG3Lrv,neutral,0
c_158800197622443318,avz243O,neutral,0
c_158800197639114719,arV1rgB,negative,-1
c_158800197777152578,aAeB7R9,neutral,0
c_158800198842937522,avz24Vn,negative,-1
c_158800198941835602,abG3Lrv,negative,-1
c_158800199089125739,a1Wpq9D,neutral,0
c_158800199101648912,a2WEjB9,negative,-1
c_158800200031453064,aBm9NyD,negative,-1
c_158800200174413198,aeDKE0b,positive,1
c_158800200246798355,amvqOzv,negative,-1
c_158800200946984098,an4edZE,neutral,0
c_158800202235475358,awBN9qB,positive,1
c_158800202486338818,a43pBKy,neutral,0
c_158800203483181908,aGdKoEz,neutral,0
c_158800205076656421,azm7Dop,positive,1
c_158800205736423939,aR76GeQ,neutral,0
c_158800205809934960,apGKnXW,neutral,0
c_158800207902177308,arV1DKd,neutral,0
c_158800208060837558,an4e8bb,neutral,0
c_158800208128901203,apGKn2p,neutral,0
c_158800208357595878,a1Wpq8w,neutral,0
c_158800208847321127,aBm9NKQ,positive,1
c_158800209038081135,abG3KDE,neutral,0
c_158800209279561495,aZyqV4W,negative,-1
c_158800209417003648,aVwj1YO,negative,-1
c_158800209620329858,aWxBAmZ,neutral,0
c_158800210987417828,aK74p8b,positive,1
c_158800211299858808,aO7oGZ2,positive,1
c_158800211654322195,a8GdQKp,neutral,0
c_158800211676174768,a6Kr3yR,negative,-1
c_158800212417194087,aj9Qj6x,neutral,0
c_158800212678687071,a3wvz51,neutral,0
c_158800213082326034,avz2D6n,positive,1
c_158800213477028093,a0NvDLn,neutral,0
c_158800213880048990,a8GdXD6,neutral,0
c_158800215271336012,a43pBKy,negative,-1
c_158800217474389717,a2WEjB9,negative,-1
c_158800218472741837,aQd6D62,negative,-1
c_158800219609507527,a0NvWen,negative,-1
c_158800219854316311,ayeEAnb,negative,-1
c_158800219995431202,aGdK66X,neutral,0
c_158800220232054562,aR76GeQ,negative,-1
c_158800220360389757,a8Gd9yZ,positive,1
c_158800220579696438,avz243O,negative,-1
c_158800221415831346,a9nj4MZ,negative,-1
c_158800222324951525,amvqOzv,neutral,0
c_158800222486909655,aGdK66X,negative,-1
c_158800223106423495,aEPdbne,neutral,0
c_158800224122815015,a0NvxXO,negative,-1
c_158800225237399379,aZyqoPV,positive,1
c_158800226351156765,aWxBe7q,neutral,0
c_158800227132388275,awBN9qB,negative,-1
c_158800227573836044,arV1DKd,negative,-1
c_158800227826312059,aeDKqDp,positive,1
c_158800228151585108,apGKV3M,neutral,0
c_158800228593657116,aeDKPeb,negative,-1
c_158800228642087866,a43pmDQ,neutral,0
c_158800229588698553,aLw6rQ6,negative,-1
c_158800229872499805,avz243O,positive,1
c_158800229929511268,aVwj93d,positive,1
c_158800230325139325,aVwjmXM,neutral,0
c_158800230791557694,a7WvG8L,neutral,0
c_158800230792741931,amvqyqd,neutral,0
c_158800231516432293,aQd6BPz,negative,-1
c_158800231989272636,aXgZzXD,positive,1
c_158800232691377152,ax9EAGK,neutral,0
c_158800232838587037,a3wvzgv,positive,1
c_158800233854503037,a3wvn01,neutral,0
c_158800233993856373,aqn4DBL,neutral,0
c_158800234124297875,a2WEjv9,neutral,0
c_158800235059729194,aWxBe7q,neutral,0
c_158800235254679486,aMxeW5A,positive,1
c_158800235458488706,a2WEjB9,negative,-1
c_158800236306844905,aD4RMPK,neutral,0
c_158800237245506411,aP76zzB,neutral,0
c_158800238067484579,aeDKqDp,negative,-1
c_158800238569685232,aeDKyXb,negative,-1
c_158800238646921407,ayeEAxq,positive,1
c_158800238743929435,aj9QG7w,negative,-1
c_158800238976875163,aAeBqOE,neutral,0
c_158800239179603613,aj9QdR8,negative,-1
c_158800239283834250,a7WvOjb,neutral,0
c_158800239931395662,aXgZm62,negative,-1
c_158800239982628134,aWxBAmZ,positive,1
c_158800240538639317,ayeEmLy,negative,-1
c_158800240724237866,aLw6OD5,positive,1
c_158800241178672314,azm74vb,neutral,0
c_158800242241128753,aEPdbzN,positive,1
c_158800242859262577,a3wvzgv,negative,-1
c_158800243173781231,aj9QG7w,neutral,0
c_158800244044606752,aBm9bRZ,neutral,0
c_158800244657865788,awBN9qB,neutral,0
c_158800244688165084,aP76zBP,negative,-1
c_158800245258853143,amvqKwd,neutral,0
c_158800245387956862,aGdK66X,neutral,0
c_158800245561129918,aXgZ28b,neutral,0
c_158800245588906552,aeDKy6p,neutral,0
c_158800246260178234,agArp9q,negative,-1
c_158800247808958959,ax9EeXp,neutral,0
c_158800247966499809,aGdKqK6,positive,1
c_158800248614482574,aNgmGPr,positive,1
c_158800248632496119,aBm9b72,neutral,0
c_158800250159342377,aWxB9Nx,neutral,0
c_158800250549612046,aAeBqop,negative,-1
c_158800250926681955,ax9EQxK,neutral,0
c_158800251081823727,aBm9X8N,neutral,0
c_158800251396087392,a1Wpq8w,neutral,0
c_158800251503004170,aNgm3Zw,negative,-1
c_158800251717941743,azm7vmb,negative,-1
c_158800252133863552,aLw6rQ6,positive,1
c_158800252194194090,avz2BVd,neutral,0
c_158800252472472452,avz24Vn,neutral,0
c_158800252805742275,awBN9qB,neutral,0
c_158800253114562250,aO7oAXN,positive,1
c_158800253169756332,aWxB9VK,neutral,0
c_158800253380308480,aWxB8KK,negative,-1
c_158800254008824972,agAr6Pw,neutral,0
c_158800254581561568,a43pr7Q,neutral,0
c_158800255426238831,aR76GeQ,negative,-1
c_158800255724395987,aBm9jeO,negative,-1
c_158800255823195250,avz2B0q,neutral,0
c_158800255826261582,ax9E80Y,neutral,0
c_158800256352504160,aAeB710,negative,-1
c_158800256579256650,apGKn2p,negative,-1
c_158800257425938334,a7WvPZw,neutral,0
c_158800259003393504,aD4Rr0G,neutral,0
c_158800259178947646,arV1ddB,positive,1
c_158800259692628399,a5Wp9xy,neutral,0
c_158800260038975175,aWxB8KK,negative,-1
c_158800260371333820,aqn4V7L,neutral,0
c_158800260420709201,awBNv2Q,positive,1
c_158800261417441676,a9njVNW,positive,1
c_158800261803427769,aD4RNyO,positive,1
c_158800261952656897,aoPm6e3,negative,-1
c_158800263084996919,a6KreON,neutral,0
c_158800263107253108,aD4Rq97,neutral,0
c_158800263444443803,a43pB3Z,positive,1
c_158800263607567660,a3wvxLN,positive,1
c_158800263625985856,a8Gdnee,neutral,0
c_158800264874892058,aD4RNyO,negative,-1
c_158800265537548397,arV1DKd,negative,-1
c_158800265610079128,aoPm6e3,negative,-1
c_158800266538956154,aAeB710,negative,-1
c_158800266875527216,aLw6O7v,neutral,0
c_158800266996652048,aQd6Kpd,negative,-1
c_158800267594213088,adVy1jV,neutral,0
c_158800267864004099,aEPdbzN,neutral,0
c_158800267908703736,aAeBqop,positive,1
c_158800269037202690,a8GdXBV,neutral,0
c_158800269557675748,a3wvzgv,negative,-1
c_158800269946582608,avz2mvE,neutral,0
c_158800270740353237,aGdKrGK,positive,1
c_158800270863719463,a2WEjB9,positive,1
c_158800271349416606,aO7oAXN,negative,-1
c_158800271385559599,aEPdbne,positive,1
c_158800272355309206,aD4RNyO,neutral,0
c_158800272566908107,aGdK66X,neutral,0
c_158800272990937213,aVwj9Xy,neutral,0
c_158800273161073138,awBNDAR,neutral,0
c_158800273347529769,aGdK66X,negative,-1
c_158800273531131374,aBm9bMP,neutral,0
c_158800275601242023,ax9E80Y,negative,-1
c_158800275776903615,aQd6NGW,neutral,0
c_158800276524038625,aeDKyZq,positive,1
c_158800277278969021,aEPdQje,neutral,0
c_158800277488053062,aD4RNyO,positive,1
c_158800278650609883,aQd6BPz,positive,1
c_158800279345709477,aWxBe7q,negative,-1
c_158800279639629845,a1Wpq9D,positive,1
c_158800280230947369,an4e8EB,neutral,0
c_158800280253105574,aVwjLPy,positive,1
c_158800280427403013,aVwj9Xy,negative,-1
c_158800280650533970,aGdKqK6,neutral,0
c_158800280746364399,aqn4V7L,neutral,0
c_158800281094724425,aO7oAXN,neutral,0
c_158800283538474351,aGdKLQ6,neutral,0
c_158800283802351874,aO7oAnR,positive,1
c_158800284090423671,adVyRGB,neutral,0
c_158800284361452468,aBm9jeO,negative,-1
c_158800284593521849,aWxBN9d,positive,1
c_158800285218649004,a7Wv69L,negative,-1
c_158800285246514615,aZyqKPW,negative,-1
c_158800286393213387,aVwj93d,negative,-1
c_158800286689729583,aeDKyZq,negative,-1
c_158800287103594215,awBNDAR,positive,1
c_158800287229987785,aXgZeAz,neutral,0
c_158800287955547040,aBm9jeO,negative,-1
c_158800288207698081,aeDKE0b,negative,-1
c_158800288721072868,aP760Rg,neutral,0
c_158800288934705874,an4eVbz,negative,-1
c_158800289404803742,amvqOzv,positive,1
c_158800289960877609,a1Wpx72,negative,-1
c_158800290172198938,aZyqK7n,negative,-1
c_158800290540237814,arV105y,negative,-1
c_158800290844564185,avz24rn,negative,-1
c_158800291321062517,aZyqP50,neutral,0
c_158800291457557493,aVwj9Xy,positive,1
c_158800291522011584,avz243O,neutral,0
c_158800293323318768,aZyqK7n,positive,1
c_158800293550902396,a5WpxbV,positive,1
c_158800293943021137,aLw6OZv,neutral,0
c_158800294060072405,aWxB9VK,negative,-1
c_158800294915621519,a8GdWoY,negative,-1
c_158800296730139041,a43pmDQ,negative,-1
c_158800296763301449,aR76Nr7,negative,-1
c_158800297631994326,aO7oA0v,neutral,0
c_158800297643147725,a6Kr4WA,neutral,0
c_158800298344599011,a43pmLv,positive,1
c_158800300548785231,aLw6bev,neutral,0
c_158800301137568670,avz2XLW,negative,-1
c_158800301370265738,aLw6bv5,positive,1
c_158800302747693692,aNgmGPr,neutral,0
c_158800302856035565,aAeB7P0,negative,-1
c_158800303077825202,aQd6DEK,positive,1
c_158800303476031925,aqn4BdL,neutral,0
c_158800304105865928,aMxev0P,neutral,0
c_158800305140321015,aBm9MmP,positive,1
c_158800305238019862,aNgmGPr,neutral,0
c_158800305487014614,aVwj9Qy,neutral,0
c_158800305793085713,a7WvAZe,negative,-1
c_158800306146825483,aWxBN3A,negative,-1
c_158800306334556660,aeDKyZq,positive,1
c_158800306576618184,an4e8EB,negative,-1
c_158800306747734743,aXgZzYz,neutral,0
c_158800306833527251,aoPmG02,neutral,0
c_158800307814421822,aoPm653,neutral,0
c_158800308087351101,awBNDKW,negative,-1
c_158800308383276880,aZyqK7n,neutral,0
c_158800308786009065,ax9EAGK,neutral,0
c_158800309464577318,aWxBddn,positive,1
c_158800309744685800,an4e39B,neutral,0
c_158800310467122532,aD4RMPK,positive,1
c_158800310994616460,aO7ojKv,negative,-1
c_158800311239881735,aD4RrEw,neutral,0
c_158800311670122986,aBm9jpA,negative,-1
c_158800311686485217,amvqOzv,positive,1
c_158800311908422522,a0NvWen,positive,1
c_158800313253212017,a3wvp2Q,neutral,0
c_158800313923234983,aLw6nwg,neutral,0
c_158800314335259426,aP76zwg,positive,1
c_158800314589526521,aZyqK7n,negative,-1
c_158800314698782288,ax9EAGK,positive,1
c_158800314783718554,a6KreON,negative,-1
c_158800315092956602,aoPm6e3,positive,1
c_158800316694667520,aD4Rq97,neutral,0
c_158800317660729048,aP760Rg,positive,1
c_158800318132339629,aZyqomQ,neutral,0
c_158800318896682008,amvqKRV,negative,-1
c_158800321132911287,aP76zzB,neutral,0
c_158800321500736737,adVy1jV,neutral,0
c_158800321704015526,ayeEmLy,negative,-1
c_158800322106587719,aBm9bMP,neutral,0
c_158800322349378027,a2WEjB9,negative,-1
c_158800322668048382,awBN9qB,neutral,0
c_158800322771547374,aD4RMPK,neutral,0
c_158800323007253984,arV105y,negative,-1
c_158800323699923026,aVwj93d,negative,-1
c_158800323784915999,a6Krz1m,neutral,0
c_158800323863778074,aZyqomQ,negative,-1
c_158800324976827596,aoPm653,negative,-1
c_158800325731643288,awBNDMQ,positive,1
c_158800326087885690,aeDKyQb,negative,-1
c_158800327103575468,amvqbZ2,neutral,0
c_158800327122998468,aD4RMPK,negative,-1
c_158800327398479151,a7WvG8L,neutral,0
c_158800327437161646,aQd6BPz,negative,-1
c_158800327452948540,a8Gd9yZ,positive,1
c_158800327831431466,aBm9bRZ,neutral,0
c_158800328042138029,aBm9MmP,neutral,0
c_158800328466586539,aEPdNN9,neutral,0
c_158800329536783334,avz2mV5,negative,-1
c_158800329765887233,a2WE9oY,neutral,0
c_158800330424776936,aD4RN4O,negative,-1
c_158800330845104815,aMxeWrV,neutral,0
c_158800331998089330,aoPm6e3,negative,-1
c_158800332962813925,aoPmGEX,neutral,0
c_158800334176695167,a43pB3Z,positive,1
c_158800334892382969,aK74LVW,positive,1
c_158800335087413921,aO7oAXN,neutral,0
c_158800335853808534,a3wve3v,neutral,0
c_158800335866644590,a8Gd9yZ,neutral,0
c_158800335981503833,a6Krz1m,neutral,0
c_158800337251064710,a2WEjB9,positive,1
